Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,Lithology Principal Name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data,Extra Sample ID Data,Lithology Prefix,Minor Lithology Suffix,Minor Lithology Prefix,Lithology Suffix
340-U1399B-9H-4-A,340,U1395,A,9,9-4,H,4,A,14,15,76.54,76.55,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,95,0,0,0,0,0,0,5,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-9H-4-A,340,U1395,A,9,9-4,H,4,A,15,77,76.55,77.17,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,0,0,0,0,0,0,85,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-9H-4-A,340,U1395,A,9,9-4,H,4,A,77,150,77.17,77.9,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,very coarse sand [T07],8,,,,,100,,1,100,granule [T07],0,,0,,0,,0,,0,,0,,,,,10,0,10,0,65,0,0,5,10,0,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-9H-5-A,340,U1395,A,9,9-5,H,5,A,0,102,77.9,78.92,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,15,5,5,0,65,0,0,5,5,0,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-9H-6-A,340,U1395,A,9,9-6,H,6,A,0,24,78.92,79.16,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,10,0,10,0,65,0,0,5,10,0,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-9H-6-A,340,U1395,A,9,9-6,H,6,A,24,64,79.16,79.56,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,20,0,0,0,0,80,,well [BP01],absent [alteration],0,,churned or chaotic strata,,,,,,,,,,,,
340-U1399B-9H-6-A,340,U1395,A,9,9-6,H,6,A,64,90,79.56,79.82,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,15,5,5,0,65,0,0,5,5,0,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-9H-6-A,340,U1395,A,9,9-6,H,6,A,90,150,79.82,80.42,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,very coarse sand [T07],8,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,15,5,5,0,65,0,0,5,5,0,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-9H-7-A,340,U1395,A,9,9-7,H,7,A,0,64,80.42,81.06,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,50,100,granule [T07],0,,0,,0,,0,,0,,0,,,,,15,5,5,0,65,0,0,5,5,0,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-9H-CC-A,340,U1395,A,9,9-CC,H,CC,A,0,8,81.06,81.14,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,60,100,granule [T07],0,,0,,0,,0,,0,,0,,,,,15,5,5,0,65,0,0,5,5,0,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-9H-CC-A,340,U1395,A,9,9-CC,H,CC,A,8,12,81.14,81.18,,,,,,,,,,,,PAL SAMPLE,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-9H-CC-A,340,U1395,A,9,9-CC,H,CC,A,12,16,81.18,81.22,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,60,100,granule [T07],0,,0,,0,,0,,0,,0,,,,,15,5,5,0,65,0,0,5,5,0,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-10H-1-A,340,U1395,A,10,10-1,H,1,A,0,2,81.2,81.22,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Volcaniclastic sand,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,75,0,0,10,10,0,,moderate [BP01],absent [alteration],0,,,,,Inclined strata,,,,,,,,,
340-U1399B-10H-1-A,340,U1395,A,10,10-1,H,1,A,2,38,81.22,81.58,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,5,2,92,,well [BP01],absent [alteration],0,,,,,Inclined strata,,,,,,,,,
340-U1399B-10H-1-A,340,U1395,A,10,10-1,H,1,A,38,39,81.58,81.59,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,"Ashfall? bioturbated
",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,75,0,0,10,10,0,,moderately well [BP01],absent [alteration],0,,,,,Inclined strata,,,,,,,,,
340-U1399B-10H-1-A,340,U1395,A,10,10-1,H,1,A,39,50,81.59,81.7,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,5,2,92,,moderately well [BP01],absent [alteration],0,,,,,Inclined strata,,,,,,,,,
340-U1399B-10H-1-A,340,U1395,A,10,10-1,H,1,A,50,59,81.7,81.79,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Ashfall or turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,25,0,0,5,40,0,0,20,10,0,,moderately well [BP01],absent [alteration],0,,,,,Inclined strata,,,,,,,,,
340-U1399B-10H-1-A,340,U1395,A,10,10-1,H,1,A,59,83.5,81.79,82.035,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,5,2,92,,well [BP01],absent [alteration],0,,,,,Inclined strata,,,,,,,,,
340-U1399B-10H-1-A,340,U1395,A,10,10-1,H,1,A,83.5,84,82.035,82.04,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Ashfall? bioturbated,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,75,0,0,10,10,0,,moderately well [BP01],absent [alteration],0,,,,,Inclined strata,,,,,,,,,
340-U1399B-10H-1-A,340,U1395,A,10,10-1,H,1,A,84,86,82.04,82.06,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,5,2,92,,moderately well [BP01],absent [alteration],0,,,,,Inclined strata,,,,,,,,,
340-U1399B-10H-1-A,340,U1395,A,10,10-1,H,1,A,86,87,82.06,82.07,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Ashfall? bioturbated,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,75,0,0,10,10,0,,moderately well [BP01],absent [alteration],0,,,,,Inclined strata,,,,,,,,,
340-U1399B-10H-1-A,340,U1395,A,10,10-1,H,1,A,87,90,82.07,82.1,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,5,2,92,,moderately well [BP01],absent [alteration],0,,,,,Inclined strata,,,,,,,,,
340-U1399B-10H-1-A,340,U1395,A,10,10-1,H,1,A,90,150,82.1,82.7,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,Top part of a thick volcaniclastic turbidite unit,0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,15,0,70,0,0,5,5,0,,moderately well [BP01],absent [alteration],0,,,,,Inclined strata,,,,,,,,,
340-U1399B-10H-2-A,340,U1395,A,10,10-2,H,2,A,0,141,82.7,84.11,slight to moderate [drilling disturbance],3,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,Massive volcaniclastic turbidite with granule pumice clasts,2,100,granule [T07],0,,0,,0,,0,,0,,0,,,,rounded,5,0,15,0,70,0,0,5,5,0,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-10H-3-A,340,U1395,A,10,10-3,H,3,A,0,129,84.11,85.4,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,Massive volcaniclastic turbidite with pumice and sediment clasts,3,70,granule [T07],0,,0,,0,,0,,30,pebble [W22_2],0,,,,rounded,10,0,10,0,65,0,0,10,5,0,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-10H-4-A,340,U1395,A,10,10-4,H,4,A,0,125,85.4,86.65,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,5,100,granule [T07],0,,0,,0,,0,,0,,0,,,,rounded,5,0,15,0,70,0,0,5,5,0,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-10H-5-A,340,U1395,A,10,10-5,H,5,A,0,150,86.65,88.15,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,5,100,granule [T07],0,,0,,0,,0,,0,,0,,,,rounded,5,0,15,0,70,0,0,5,5,0,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-10H-6-A,340,U1395,A,10,10-6,H,6,A,0,152,88.15,89.67,slight to moderate [drilling disturbance],3,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,Massive volcaniclastic turbidite with pumice and sediment clasts,5,90,granule [T07],0,,0,,0,,0,,10,pebble [W22_2],0,,,size of pumice clast rqanges from granule to medium pebble,rounded,5,0,15,0,65,0,0,10,5,0,,very poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-10H-CC-A,340,U1395,A,10,10-CC,H,CC,A,0,4,89.67,89.71,,,,,,,,,,,,PAL SAMPLE,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-10H-CC-A,340,U1395,A,10,10-CC,H,CC,A,4,20,89.71,89.87,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,5,100,granule [T07],0,,0,,0,,0,,0,,0,,,,rounded,5,0,15,0,70,0,0,5,5,0,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-11H-1-A,340,U1395,A,11,11-1,H,1,A,0,150,89.8,91.3,moderate [drilling disturbance],4,muddy sand [Leg183],100,medium sand [T07],6,,,,,100,,30,60,granule [T07],0,,0,,0,,0,,40,pebble [W22_2],0,,,,rounded,10,0,10,0,40,0,0,0,0,40,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-11H-2-A,340,U1395,A,11,11-2,H,2,A,0,140,91.3,92.7,moderate [drilling disturbance],4,muddy sand [Leg183],100,coarse sand [T07],7,,,,,100,Debrite with pumice and mud clasts,35,65,granule [T07],0,,0,,0,,0,,35,pebble [W22_2],0,,,granule to pebble pumice and pebble to small cobble mud clasts,rounded,10,0,10,0,40,0,0,0,0,40,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-11H-3-A,340,U1395,A,11,11-3,H,3,A,0,99,92.7,93.69,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,Volcaniclastic turbidite?,2,80,pebble [W22_2],0,,0,,0,,0,,0,,20,pebble [W22_2],,Others: mud clast,rounded,20,0,20,0,55,0,0,0,5,0,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-11H-3-A,340,U1395,A,11,11-3,H,3,A,99,142,93.69,94.12,slight [drilling disturbance],2,muddy sand [Leg183],100,fine medium sand [T07],5,,,,,100,Debrite? or volcaniclastic turbidite,20,80,pebble [W22_2],0,,0,,0,,0,,0,,20,pebble [W22_2],,Others: mud clast,rounded,20,0,5,0,40,0,0,10,5,20,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-11H-3-A,340,U1395,A,11,11-3,H,3,A,142,152,94.12,94.22,slight [drilling disturbance],2,volcaniclastic-gravel [BGS-S81],100,granule [T07],9,,,,,100,,60,100,granule [T07],0,,0,,0,,0,,0,,0,,,,rounded,20,0,5,0,40,0,0,10,5,20,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-11H-CC-A,340,U1395,A,11,11-CC,H,CC,A,0,16,94.22,94.38,moderate [drilling disturbance],4,muddy sand [Leg183],100,medium sand [T07],6,,,,,100,,30,100,granule [T07],0,,0,,0,,0,,0,,0,,,,rounded,10,0,10,0,40,0,0,0,0,40,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-12H-1-A,340,U1395,A,12,12-1,H,1,A,0,8,94.3,94.38,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,"with pumice granule, drilling disturbance?",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,5,2,92,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-12H-1-A,340,U1395,A,12,12-1,H,1,A,8,45,94.38,94.75,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagic fines,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,5,2,92,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-12H-1-A,340,U1395,A,12,12-1,H,1,A,45,56,94.75,94.86,slight [drilling disturbance],2,muddy sand [Leg183],100,fine medium sand [T07],5,,,,,100,Part of debrite?,30,50,granule [T07],0,,0,,0,,0,,0,,50,pebble [W22_2],,,rounded,10,0,5,0,35,0,0,0,20,30,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-12H-1-A,340,U1395,A,12,12-1,H,1,A,56,83,94.86,95.13,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite or a large mud clast?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,5,2,92,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-12H-1-A,340,U1395,A,12,12-1,H,1,A,83,91,95.13,95.21,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,Hemipelagite or a large mud clast?,1,100,granule [T07],0,,0,,0,,0,,0,,0,,,,rounded,10,0,5,0,35,0,0,0,20,30,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-12H-1-A,340,U1395,A,12,12-1,H,1,A,91,109,95.21,95.39,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Part of debrite?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,5,2,92,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-12H-1-A,340,U1395,A,12,12-1,H,1,A,109,129,95.39,95.59,slight [drilling disturbance],2,muddy sand [Leg183],100,fine medium sand [T07],5,,,,,100,Hemipelagite or a large mud clast?,40,50,pebble [W22_2],0,,0,,0,,0,,0,,50,pebble [W22_2],,,rounded,10,0,5,0,35,0,0,0,20,30,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-12H-1-A,340,U1395,A,12,12-1,H,1,A,129,141,95.59,95.71,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Part of debrite?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,5,2,92,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-12H-1-A,340,U1395,A,12,12-1,H,1,A,141,152,95.71,95.82,,,,,,,,,,,,WR sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1399B-12H-2-A,340,U1395,A,12,12-2,H,2,A,0,41,95.82,96.23,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Fine hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,5,0,0,10,10,70,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-12H-2-A,340,U1395,A,12,12-2,H,2,A,41,62,96.23,96.44,slight [drilling disturbance],2,muddy sand [Leg183],100,fine sand [T07],4,,,,,100,debrite with pumice clast,35,100,pebble [W22_2],0,,0,,0,,0,,0,,0,,,,rounded,10,0,10,0,20,0,0,10,10,40,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-12H-2-A,340,U1395,A,12,12-2,H,2,A,62,77,96.44,96.59,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Silty hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,5,0,0,10,10,70,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-12H-2-A,340,U1395,A,12,12-2,H,2,A,77,118,96.59,97,slight [drilling disturbance],2,muddy sand [Leg183],100,fine sand [T07],4,,,,,100,debrite with pumice clast,35,100,pebble [W22_2],0,,0,,0,,0,,0,,0,,,,rounded,10,0,10,0,20,0,0,10,10,40,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-12H-2-A,340,U1395,A,12,12-2,H,2,A,118,143,97,97.25,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,volcaniclastic turbidite,10,100,granule [T07],0,,0,,0,,0,,0,,0,,,,rounded,5,0,15,0,55,0,0,10,0,15,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-12H-3-A,340,U1395,A,12,12-3,H,3,A,0,140,97.25,98.65,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,Volcaniclastic turbidite,5,100,pebble [W22_2],0,,0,,0,,0,,0,,0,,,pumice clast of granule to pebble in size,rounded,0,0,10,30,50,0,0,0,10,0,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-12H-4-A,340,U1395,A,12,12-4,H,4,A,0,142,98.65,100.07,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,Part of a thick volcaniclastic turbidite,5,100,granule [T07],0,,0,,0,,0,,0,,0,,,,rounded,30,0,10,0,50,0,0,0,10,0,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-12H-5-A,340,U1395,A,12,12-5,H,5,A,0,150,100.07,101.57,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,Part of a thick volcaniclastic turbidite,2,90,granule [T07],0,,0,,0,,0,,0,,10,pebble [W22_2],,,rounded,25,0,20,0,25,0,0,15,15,0,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-12H-6-A,340,U1395,A,12,12-6,H,6,A,0,100,101.57,102.57,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,Part of a thick volcaniclastic turbidite,5,70,pebble [W22_2],0,,0,,0,,0,,0,,30,pebble [W22_2],,,rounded,25,0,20,0,25,0,0,15,15,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-12H-CC-A,340,U1395,A,12,12-CC,H,CC,A,0,17,102.57,102.74,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,Part of a thick volcaniclastic turbidite,5,100,granule [T07],0,,0,,0,,0,,0,,0,,,,rounded,25,0,20,0,25,0,0,15,15,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-13H-1-A,340,U1395,A,13,13-1,H,1,A,0,7,102.7,102.77,,,,,,,,,,,,WR,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
340-U1399B-13H-1-A,340,U1395,A,13,13-1,H,1,A,7,117,102.77,103.87,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-13H-1-A,340,U1395,A,13,13-1,H,1,A,117,127,103.87,103.97,minimal [drilling disturbance],1,calcareous sand [Leg210],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,10,0,0,0,5,80,,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-13H-1-A,340,U1395,A,13,13-1,H,1,A,127,150,103.97,104.2,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-13H-2-A,340,U1395,A,13,13-2,H,2,A,0,20,104.2,104.4,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-13H-2-A,340,U1395,A,13,13-2,H,2,A,20,150,104.4,105.7,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,5,0,,0,,0,,0,,0,,100,fine mud [T07],0,,,,angular,5,0,0,5,80,0,0,10,0,0,,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-13H-3-A,340,U1395,A,13,13-3,H,3,A,0,23,105.7,105.93,slight [drilling disturbance],2,muddy sand [Leg183],100,medium sand [T07],6,,,,,100,,40,0,,0,,0,,0,,0,,100,,0,,,,rounded,15,0,5,0,50,0,0,10,10,10,,poor [BP01],absent [alteration],0,,churned or chaotic strata,,,Highly deformed mud clasts,,,,,,,,,
340-U1399B-13H-3-A,340,U1395,A,13,13-3,H,3,A,23,129,105.93,106.99,slight [drilling disturbance],2,muddy sand [Leg183],100,medium sand [T07],6,,,,,100,,60,5,pebble [W22_2],0,,0,,0,,0,,95,cobble [T07],0,,,,rounded,10,0,10,0,50,0,0,10,10,10,,poor [BP01],absent [alteration],0,,churned or chaotic strata,,,Highly deformed mud clasts,,,,,,,,,
340-U1399B-13H-3-A,340,U1395,A,13,13-3,H,3,A,129,140,106.99,107.1,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-13H-3-A,340,U1395,A,13,13-3,H,3,A,140,150,107.1,107.2,,,,,,,,,,,,WR,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
340-U1399B-13H-4-A,340,U1395,A,13,13-4,H,4,A,0,153,107.2,108.73,slight [drilling disturbance],2,muddy sand [Leg183],100,fine medium sand [T07],5,,,,,100,"Chaotic facies. Part of a large debrite, or slump deposits.",40,10,,0,,0,,0,,0,,0,,10,cobble [T07],,,rounded,10,0,5,0,35,0,0,5,5,40,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-13H-5-A,340,U1395,A,13,13-5,H,5,A,0,146,108.73,110.19,slight [drilling disturbance],2,muddy sand [Leg183],100,fine medium sand [T07],5,,,,,100,"Chaotic facies. Part of a large debrite, or slump deposits.",20,10,,0,,0,,0,,0,,0,,10,cobble [T07],,,rounded,10,0,5,0,35,0,0,5,5,40,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-13H-6-A,340,U1395,A,13,13-6,H,6,A,0,15,110.19,110.34,moderate to high [drilling disturbance],5,muddy sand [Leg183],100,fine medium sand [T07],5,,,,,100,Highly deformed debrite,0,0,,0,,0,,0,,0,,0,,0,,,,,15,0,15,0,20,0,0,15,10,25,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-13H-6-A,340,U1395,A,13,13-6,H,6,A,15,19,110.34,110.38,moderate to high [drilling disturbance],5,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Fine grained hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,15,15,70,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-13H-6-A,340,U1395,A,13,13-6,H,6,A,19,38,110.38,110.57,moderate to high [drilling disturbance],5,muddy sand [Leg183],100,fine medium sand [T07],5,,,,,100,Highly deformed debrite,5,100,granule [T07],0,,0,,0,,0,,0,,0,,,,rounded,15,0,15,0,20,0,0,15,10,25,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-13H-6-A,340,U1395,A,13,13-6,H,6,A,38,128,110.57,111.47,moderate to high [drilling disturbance],5,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Fine grained hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,15,15,70,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
