Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Sample domain number (if >1 domain),Sample domain name (if >1 domain),Domain relative abundance [%],Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color (simple),Lithology color (Munsell),Lithology lithification,Lithology ave. grain size class,Lithology ave. grain size rank [read only],Lithology max. grain size class,Lithology max. grain size rank [read only],General interval comment,Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Sorting,Grading,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Lithological asseccories,Diagenetic structure,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,Clasts (>2 mm) 2ND ORDER,Clasts (>2 mm) 3ND ORDER,Lithic clasts (>2 mm) DOMINANT,DOMINANT lithic roundness,Lithic clasts (>2 mm) 2ND ORDER,2ND lithic roundness,Lithic clasts (>2 mm) 3RD ORDER,3RD lithic roundness,Vitric clasts (>2 mm) DOMINANT,DOMINANT vitric roundness,Vitric clasts (>2 mm) 2ND ORDER,2ND vitric roundness,Vitric clasts (>2 mm) 3RD ORDER,3RD vitric roundness,Crystals (>2 mm) DOMINANT,DOMINANT crystal roundness,Crystals (>2 mm) 2ND ORDER,2ND crystal roundness,Crystals (>2 mm) 3RD ORDER,3RD crystal roundness,Clast comments,"Matrix, fines (<2 mm) DOMINANT","Matrix, fines (<2 mm) 2ND ORDER","Matrix, fines (<2 mm) 3ND ORDER",Matrix sorting,Matrix comments,File Data,Shore File Links,Extra Sample ID Data
351-U1438E-16R-2-A,351,U1438,E,16,16-2,R,2,A,0,6,985,985.06,,,,,tuffaceous,medium to coarse sandstone [2014],,tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone,medium to coarse sandstone,,,10G 4/2 (grayish green),,medium sand [W22_2],5,very coarse sand [W22_2],7,,planar,sharp,inclined,,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-2-A,351,U1438,E,16,16-2,R,2,A,6,28,985.06,985.28,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,10G 4/2 (grayish green),,silt [W22_1],2,silt [W22_1],2,,planar,gradational,horizontal,,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-2-A,351,U1438,E,16,16-2,R,2,A,17,25,985.17,985.25,,,,,,,,,,,,,,,,,,,,,,,,,,planar lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-2-A,351,U1438,E,16,16-2,R,2,A,28,58,985.28,985.58,,,,,tuffaceous,sandstone [2014],with gravel [2014b],tuffaceous sandstone,tuffaceous sandstone with gravel,sandstone with gravel,,,10G 4/2 (grayish green),,fine sand [W22_2],4,pebble [W22_2],9,,planar,sharp,horizontal,,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-2-A,351,U1438,E,16,16-2,R,2,A,58,75,985.58,985.75,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5Y 4/1 (dark gray),,silt [W22_1],2,silt [W22_1],2,,planar,gradational,horizontal,,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-2-A,351,U1438,E,16,16-2,R,2,A,67,70,985.67,985.7,,,,,,,,,,,,,,,,,,,,,,,,,,planar lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-2-A,351,U1438,E,16,16-2,R,2,A,75,152,985.75,986.52,,,,,tuffaceous,medium to coarse sandstone [2014],,tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone,medium to coarse sandstone,,,5Y 4/1 (dark gray),,medium sand [W22_2],5,granule [W22_2],8,,,,,,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-3-A,351,U1438,E,16,16-3,R,3,A,0,22,986.52,986.74,,,,,tuffaceous,medium to coarse sandstone [2014],,tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone,medium to coarse sandstone,,,5Y 4/1 (dark gray),,coarse sand [W22_2],6,coarse sand [W22_2],6,,planar,sharp,horizontal,,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-3-A,351,U1438,E,16,16-3,R,3,A,22,39,986.74,986.91,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5G 5/2 (grayish green),,silt [W22_1],2,silt [W22_1],2,,planar,sharp,horizontal,,well [2014],,,moderate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-3-A,351,U1438,E,16,16-3,R,3,A,39,153,986.91,988.05,,,,,tuffaceous,medium to coarse sandstone [2014],with gravel [2014b],tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone with gravel,medium to coarse sandstone with gravel,,,5G 4/1 (dark greenish gray),,coarse sand [W22_2],6,pebble [W22_2],9,,,,,,well [2014],normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-4-A,351,U1438,E,16,16-4,R,4,A,0,3,988.05,988.08,,,,,tuffaceous,medium to coarse sandstone [2014],with gravel [2014b],tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone with gravel,medium to coarse sandstone with gravel,,,5G 4/1 (dark greenish gray),,coarse sand [W22_2],6,pebble [W22_2],9,,planar,sharp,inclined,,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-4-A,351,U1438,E,16,16-4,R,4,A,3,52,988.08,988.57,,,,,tuffaceous,fine sandstone [2014],,tuffaceous fine sandstone,tuffaceous fine sandstone,fine sandstone,,,5G 4/2 (grayish green),,fine sand [W22_2],4,fine sand [W22_2],4,,curviplanar,bioturbated,sub-horizontal,,well [2014],normally graded,planar lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-4-A,351,U1438,E,16,16-4,R,4,A,52,60,988.57,988.65,,,,,,,,,,,,,,,,,,,,,,,,,,,moderate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-4-A,351,U1438,E,16,16-4,R,4,A,52,102,988.57,989.07,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5YR 5/2 (reddish gray),,silt [W22_1],2,silt [W22_1],2,,planar,gradational,horizontal,,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-4-A,351,U1438,E,16,16-4,R,4,A,68,70,988.73,988.75,,,,,,,,,,,,,,,,,,,,,,,,,,,moderate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-4-A,351,U1438,E,16,16-4,R,4,A,75,80,988.8,988.85,,,,,,,,,,,,,,,,,,,,,,,,,,,moderate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-4-A,351,U1438,E,16,16-4,R,4,A,85,92,988.9,988.97,,,,,,,,,,,,,,,,,,,,,,,,,,,moderate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-4-A,351,U1438,E,16,16-4,R,4,A,102,104,989.07,989.09,,,,,tuffaceous,medium to coarse sandstone [2014],,tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone,medium to coarse sandstone,,,5YR 5/2 (reddish gray),,medium sand [W22_2],5,medium sand [W22_2],5,,irregular,bioturbated,horizontal,,well [2014],,planar lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-4-A,351,U1438,E,16,16-4,R,4,A,104,110,989.09,989.15,,,,,,,,,,,,,,,,,,,,,,,,,,,moderate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-4-A,351,U1438,E,16,16-4,R,4,A,104,131,989.09,989.36,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5YR 5/2 (reddish gray),,silt [W22_1],2,silt [W22_1],2,,irregular,sharp,horizontal,,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-4-A,351,U1438,E,16,16-4,R,4,A,131,140,989.36,989.45,,,,,tuffaceous,medium to coarse sandstone [2014],,tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone,medium to coarse sandstone,,,5G 4/1 (dark greenish gray),,medium sand [W22_2],5,medium sand [W22_2],5,,planar,sharp,horizontal,,well [2014],,planar lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-4-A,351,U1438,E,16,16-4,R,4,A,140,142,989.45,989.47,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5YR 5/2 (reddish gray),,silt [W22_1],2,silt [W22_1],2,,,,,,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-5-A,351,U1438,E,16,16-5,R,5,A,0,32,989.47,989.79,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5YR 5/2 (reddish gray),,silt [W22_1],2,silt [W22_1],2,,planar,gradational,horizontal,,well [2014],,,moderate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-5-A,351,U1438,E,16,16-5,R,5,A,13,32,989.6,989.79,,,,,,,,,,,,,,,,,,,,,,,,,,planar lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-5-A,351,U1438,E,16,16-5,R,5,A,32,40,989.79,989.87,,,,,,,,,,,,,,,,,,,,,,,,,,convolute bedded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-5-A,351,U1438,E,16,16-5,R,5,A,32,46,989.79,989.93,,,,,tuffaceous,medium to coarse sandstone [2014],,tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone,medium to coarse sandstone,,,5G 5/2 (grayish green),,medium sand [W22_2],5,medium sand [W22_2],5,,planar,sharp,horizontal,,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-5-A,351,U1438,E,16,16-5,R,5,A,40,51,989.87,989.98,,,,,,,,,,,,,,,,,,,,,,,,,,planar lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-5-A,351,U1438,E,16,16-5,R,5,A,46,135,989.93,990.82,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5YR 5/2 (reddish gray),,silt [W22_1],2,silt [W22_1],2,,irregular,wavy,horizontal,,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-5-A,351,U1438,E,16,16-5,R,5,A,69,78,990.16,990.25,,,,,,,,,,,,,,,,,,,,,,,,,,cross-lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-5-A,351,U1438,E,16,16-5,R,5,A,78,93,990.25,990.4,,,,,,,,,,,,,,,,,,,,,,,,,,planar lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-5-A,351,U1438,E,16,16-5,R,5,A,98,105,990.45,990.52,,,,,,,,,,,,,,,,,,,,,,,,,,,moderate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-5-A,351,U1438,E,16,16-5,R,5,A,107,122,990.54,990.69,,,,,,,,,,,,,,,,,,,,,,,,,,planar lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-5-A,351,U1438,E,16,16-5,R,5,A,122,132,990.69,990.79,,,,,,,,,,,,,,,,,,,,,,,,,,cross-lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-5-A,351,U1438,E,16,16-5,R,5,A,132,139,990.79,990.86,,,,,,,,,,,,,,,,,,,,,,,,,,planar lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-5-A,351,U1438,E,16,16-5,R,5,A,135,139,990.82,990.86,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5YR 7/2 (pinkish gray),,silt [W22_1],2,silt [W22_1],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-6-A,351,U1438,E,16,16-6,R,6,A,0,3,990.86,990.89,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5YR 7/2 (pinkish gray),,silt [W22_1],2,silt [W22_1],2,,planar,wavy,horizontal,,well [2014],,planar lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-6-A,351,U1438,E,16,16-6,R,6,A,2,9,990.88,990.95,,,,,,,,,,,,,,,,,,,,,,,,,,,slight,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-6-A,351,U1438,E,16,16-6,R,6,A,3,22,990.89,991.08,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5YR 5/2 (reddish gray),,silt [W22_1],2,silt [W22_1],2,,planar,gradational,horizontal,,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-6-A,351,U1438,E,16,16-6,R,6,A,9,22,990.95,991.08,,,,,,,,,,,,,,,,,,,,,,,,,,planar lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-6-A,351,U1438,E,16,16-6,R,6,A,22,29,991.08,991.15,,,,,,,,,,,,,,,,,,,,,,,,,,cross-lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-6-A,351,U1438,E,16,16-6,R,6,A,22,44,991.08,991.3,,,,,tuffaceous,medium to coarse sandstone [2014],,tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone,medium to coarse sandstone,,,5G 5/2 (grayish green),,medium sand [W22_2],5,medium sand [W22_2],5,,planar,bioturbated,horizontal,,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-6-A,351,U1438,E,16,16-6,R,6,A,44,68,991.3,991.54,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5YR 5/2 (reddish gray),,silt [W22_1],2,silt [W22_1],2,,planar,gradational,horizontal,,well [2014],,,moderate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-6-A,351,U1438,E,16,16-6,R,6,A,62,115,991.48,992.01,,,,,,,,,,,,,,,,,,,,,,,,,,planar lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-6-A,351,U1438,E,16,16-6,R,6,A,68,76,991.54,991.62,,,,,tuffaceous,fine sandstone [2014],,tuffaceous fine sandstone,tuffaceous fine sandstone,fine sandstone,,,5G 5/2 (grayish green),,fine sand [W22_2],4,fine sand [W22_2],4,,planar,bioturbated,horizontal,,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-6-A,351,U1438,E,16,16-6,R,6,A,76,115,991.62,992.01,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5YR 5/2 (reddish gray),,silt [W22_1],2,silt [W22_1],2,,,,,,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-CC-A,351,U1438,E,16,16-CC,R,CC,A,0,9,992.01,992.1,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5YR 5/2 (reddish gray),,silt [W22_1],2,silt [W22_1],2,,planar,gradational,horizontal,,well [2014],,,slight,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-CC-A,351,U1438,E,16,16-CC,R,CC,A,4,15,992.05,992.16,,,,,,,,,,,,,,,,,,,,,,,,,,planar lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-16R-CC-A,351,U1438,E,16,16-CC,R,CC,A,9,15,992.1,992.16,,,,,tuffaceous,medium to coarse sandstone [2014],,tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone,medium to coarse sandstone,,,5G 4/1 (dark greenish gray),,medium sand [W22_2],5,medium sand [W22_2],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-17R-1-A,351,U1438,E,17,17-1,R,1,A,0,50,993.2,993.7,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5Y 3/2 (dark olive gray),,silt [W22_1],2,fine sand [W22_2],4,with 20% dark greenish gray siltstone (1-6cm) and 20% greenish gray sandstone (2-5cm) intercalated in this larer,planar,gradational,horizontal,,,,,slight,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-17R-1-A,351,U1438,E,17,17-1,R,1,A,50,150,993.7,994.7,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5Y 3/2 (dark olive gray),,silt [W22_1],2,fine sand [W22_2],4,with 25% dark greenish gray sandstone (2-5 cm) intercalated in this layer,planar,gradational,horizontal,,,,,slight,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-17R-2-A,351,U1438,E,17,17-2,R,2,A,0,131,994.7,996.01,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5Y 3/2 (dark olive gray),,silt [W22_1],2,fine sand [W22_2],4,with 20% dark greenish gray sandstone(2-5 cm) intercalated in this layer,planar,gradational,horizontal,,,,,slight,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-17R-2-A,351,U1438,E,17,17-2,R,2,A,5,14,994.75,994.84,,,,,,,,,,,,,,,,,,,,,,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-17R-2-A,351,U1438,E,17,17-2,R,2,A,30,31,995,995.01,,,,,,,,,,,,,,,,,,,,,,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-17R-2-A,351,U1438,E,17,17-2,R,2,A,48,49,995.18,995.19,,,,,,,,,,,,,,,,,,,,,,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-17R-2-A,351,U1438,E,17,17-2,R,2,A,72,76,995.42,995.46,,,,,,,,,,,,,,,,,,,,,,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-17R-2-A,351,U1438,E,17,17-2,R,2,A,122,131,995.92,996.01,,,,,,,,,,,,,,,,,,,,,,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-17R-3-A,351,U1438,E,17,17-3,R,3,A,0,43,996.01,996.44,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5Y 3/2 (dark olive gray),,silt [W22_1],2,fine sand [W22_2],4,,planar,gradational,horizontal,,,,,moderate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-17R-3-A,351,U1438,E,17,17-3,R,3,A,19,21,996.2,996.22,,,,,,,,,,,,,,,,,,,,,,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-17R-3-A,351,U1438,E,17,17-3,R,3,A,43,56,996.44,996.57,,,,,tuffaceous,sandstone [2014],,tuffaceous sandstone,tuffaceous sandstone,sandstone,,,5G 4/1 (dark greenish gray),,fine sand [W22_2],4,medium sand [W22_2],5,,planar,sharp,horizontal,thin bed [B01],moderate [2014],normally graded,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-17R-3-A,351,U1438,E,17,17-3,R,3,A,56,60,996.57,996.61,,,,,,,,,,,,,,,,,,,,,,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-17R-3-A,351,U1438,E,17,17-3,R,3,A,56,122,996.57,997.23,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5Y 3/2 (dark olive gray),,silt [W22_1],2,fine sand [W22_2],4,,planar,gradational,horizontal,,,,,moderate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-17R-4-A,351,U1438,E,17,17-4,R,4,A,0,8,997.23,997.31,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5YR 5/2 (reddish gray),,silt [W22_1],2,fine sand [W22_2],4,,planar,gradational,horizontal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-17R-4-A,351,U1438,E,17,17-4,R,4,A,8,27,997.31,997.5,,,,,tuffaceous,sandstone [2014],,tuffaceous sandstone,tuffaceous sandstone,sandstone,,,5G 4/1 (dark greenish gray),,fine sand [W22_2],4,medium sand [W22_2],5,,planar,sharp,horizontal,,moderate [2014],normally graded,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-17R-4-A,351,U1438,E,17,17-4,R,4,A,27,96,997.5,998.19,,,,,tuffaceous,sandstone [2014],,tuffaceous sandstone,tuffaceous sandstone,sandstone,,,5G 4/1 (dark greenish gray),,fine sand [W22_2],4,medium sand [W22_2],5,with 30% siltstone intercalated in this layer,planar,gradational,horizontal,,,normally graded,,moderate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-17R-4-A,351,U1438,E,17,17-4,R,4,A,96,130,998.19,998.53,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5YR 5/2 (reddish gray),,silt [W22_1],2,fine sand [W22_2],4,with 20% dark greenish gray sandstone intercalated in tihs layer,planar,gradational,horizontal,,,normally graded,,moderate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-17R-5-A,351,U1438,E,17,17-5,R,5,A,0,128,998.53,999.81,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5Y 3/2 (dark olive gray),,silt [W22_1],2,fine sand [W22_2],4,with 25% dark greenish gray sandstone (3-7 cm) intercalated in this layer and 15 % dark greenish gray siltstone (1-5 cm) and 10% mudstone,planar,gradational,horizontal,,,,planar lamination,moderate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-17R-6-A,351,U1438,E,17,17-6,R,6,A,0,12,999.81,999.93,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,10R 6/2 (pale red),,silt [W22_1],2,fine sand [W22_2],4,with 25% light bluish gray siltstone (0.5-2 cm) intercalated in this layer,planar,sharp,horizontal,,,,planar lamination,slight,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-17R-6-A,351,U1438,E,17,17-6,R,6,A,12,34,999.93,1000.15,,,,,tuffaceous,sandstone [2014],,tuffaceous sandstone,tuffaceous sandstone,sandstone,,,5B 7/1 (light bluish gray),,fine sand [W22_2],4,medium sand [W22_2],5,with 15% reddish gray siltstone (0.5-1) intercalated in this layer,planar,gradational,horizontal,,,normally graded,convolute bedded,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-17R-6-A,351,U1438,E,17,17-6,R,6,A,34,85,1000.15,1000.66,,,,,tuffaceous,sandstone [2014],,tuffaceous sandstone,tuffaceous sandstone,sandstone,,,5B 7/1 (light bluish gray),,fine sand [W22_2],4,medium sand [W22_2],5,,planar,sharp,horizontal,,,normally graded,planar lamination,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-17R-6-A,351,U1438,E,17,17-6,R,6,A,85,99,1000.66,1000.8,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,N 4 (dark gray),,silt [W22_1],2,fine sand [W22_2],4,,planar,sharp,sub-horizontal,,,,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-17R-6-A,351,U1438,E,17,17-6,R,6,A,99,121,1000.8,1001.02,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,10R 4/2 (weak red),,silt [W22_1],2,fine sand [W22_2],4,,planar,bioturbated,horizontal,,,,,moderate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-17R-6-A,351,U1438,E,17,17-6,R,6,A,121,132,1001.02,1001.13,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,N 5 (gray),,silt [W22_1],2,fine sand [W22_2],4,,planar,bioturbated,horizontal,,,,planar lamination,moderate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-17R-7-A,351,U1438,E,17,17-7,R,7,A,0,12,1001.13,1001.25,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5B 5/1 (bluish gray),,silt [W22_1],2,fine sand [W22_2],4,,planar,gradational,horizontal,,,,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-17R-7-A,351,U1438,E,17,17-7,R,7,A,12,21,1001.25,1001.34,,,,,tuffaceous,sandstone [2014],,tuffaceous sandstone,tuffaceous sandstone,sandstone,,,5G 6/1 (greenish gray),,fine sand [W22_2],4,medium sand [W22_2],5,,irregular,sharp,horizontal,,,normally graded,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-17R-7-A,351,U1438,E,17,17-7,R,7,A,21,38,1001.34,1001.51,,,,,tuffaceous,fine sandstone [2014],,tuffaceous fine sandstone,tuffaceous fine sandstone,fine sandstone,,,5B 5/1 (bluish gray),,very fine sand [W22_2],3,fine sand [W22_2],4,with 25% weak red siltstone (1-5 cm) intercalated at the top of this layer,,gradational,horizontal,,,,,slight,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-17R-7-A,351,U1438,E,17,17-7,R,7,A,38,65,1001.51,1001.78,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,10R 3/4 (dusky red),,silt [W22_1],2,fine sand [W22_2],4,with 25% bluish gray fine sandstone (1-5 cm) intercalated in this layer,planar,gradational,horizontal,,,,,moderate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
