Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,Lithology Principal Name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data,Minor Lithology Prefix,Lithology Suffix,Lithology Prefix,Minor Lithology Suffix
340-U1395A-13H-CC-A,340,U1395,A,13,13-CC,H,CC,A,17.0,24.0,109.3,109.37,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,contorted bedding,,,,,,,,,,,
340-U1395A-13H-CC-A,340,U1395,A,13,13-CC,H,CC,A,24.0,27.0,109.37,109.4,severe [drilling disturbance],7.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-13H-CC-A,340,U1395,A,13,13-CC,H,CC,A,27.0,32.0,109.4,109.45,,,,,,,,,,,,PAL SAMPLE,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1395A-14H-1-A,340,U1395,A,14,14-1,H,1,A,0.0,5.0,108.9,108.95,moderate [drilling disturbance],4.0,carbonate ooze [Leg178],100.0,very fine mud [T07],1.0,,,,,100.0,white hemipelagic sediment,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-14H-1-A,340,U1395,A,14,14-1,H,1,A,5.0,7.0,108.95,108.97,moderate [drilling disturbance],4.0,volcaniclastic-mud [BGS-S81],80.0,silt-fine mud [T07],2.0,carbonate ooze [Leg178],20.0,silt-fine mud [T07],2.0,100.0,brown volcaniclastic mud,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-14H-1-A,340,U1395,A,14,14-1,H,1,A,7.0,17.0,108.97,109.07,moderate [drilling disturbance],4.0,calcareous sand [Leg210],100.0,fine sand [T07],4.0,,,,,100.0,grey sandy hemipelagic sediment,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-14H-1-A,340,U1395,A,14,14-1,H,1,A,17.0,150.0,109.07,110.4,moderate [drilling disturbance],4.0,carbonate ooze [Leg178],70.0,silt-fine mud [T07],2.0,calcareous sand [Leg210],30.0,fine sand [T07],4.0,100.0,"highly deformed heipelagic sediments with diffused colour, silty to fine sandy in size.",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-14H-2-A,340,U1395,A,14,14-2,H,2,A,0.0,4.0,110.4,110.44,moderate [drilling disturbance],4.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],rare [alteration],2.0,,contorted bedding,,,,,,,,,,,
340-U1395A-14H-2-A,340,U1395,A,14,14-2,H,2,A,4.0,130.0,110.44,111.7,slight [drilling disturbance],2.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,1.0,100.0,granule [T07],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,A single pumice clast,rounded,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,contorted bedding,,,,,,,,,,,
340-U1395A-14H-2-A,340,U1395,A,14,14-2,H,2,A,130.0,144.0,111.7,111.84,minimal [drilling disturbance],1.0,calcareous sand [Leg210],100.0,fine sand [T07],4.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-14H-2-A,340,U1395,A,14,14-2,H,2,A,144.0,150.0,111.84,111.9,moderate to high [drilling disturbance],5.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,bioturbated,,,,,,,,,,,,
340-U1395A-14H-3-A,340,U1395,A,14,14-3,H,3,A,0.0,8.0,111.9,111.98,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],60.0,fine sand [T07],4.0,calcareous sand [Leg210],,fine sand [T07],4.0,60.0,volcaniclastic turbidite,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-14H-3-A,340,U1395,A,14,14-3,H,3,A,8.0,15.0,111.98,112.05,slight [drilling disturbance],2.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,hemipelagic fines,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-14H-3-A,340,U1395,A,14,14-3,H,3,A,15.0,26.0,112.05,112.16,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],65.0,fine sand [T07],4.0,volcaniclastic-mud [BGS-S81],35.0,silt-fine mud [T07],2.0,100.0,top of the volcaniclastic turbidite unit?,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-14H-3-A,340,U1395,A,14,14-3,H,3,A,26.0,52.0,112.16,112.42,moderate [drilling disturbance],4.0,volcaniclastic-sand [BGS-S81],65.0,fine sand [T07],4.0,calcareous sand [Leg210],,fine sand [T07],4.0,65.0,"part of pumiceous, volcaniclastic turbidite sequence; laminae",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-14H-3-A,340,U1395,A,14,14-3,H,3,A,52.0,69.0,112.42,112.59,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],65.0,fine medium sand [T07],5.0,calcareous sand [Leg210],,fine medium sand [T07],5.0,65.0,"part of pumiceous, volcaniclastic turbidite sequence",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-14H-3-A,340,U1395,A,14,14-3,H,3,A,69.0,77.0,112.59,112.67,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],70.0,medium sand [T07],6.0,calcareous sand [Leg210],,medium sand [T07],6.0,70.0,"part of pumiceous, volcaniclastic turbidite sequence",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-14H-3-A,340,U1395,A,14,14-3,H,3,A,77.0,122.0,112.67,113.12,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],70.0,coarse sand [T07],7.0,calcareous sand [Leg210],,coarse sand [T07],7.0,70.0,"part of pumiceous, volcaniclastic turbidite sequence; 4 cm size pumice",2.0,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,rounded,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-14H-3-A,340,U1395,A,14,14-3,H,3,A,122.0,129.0,113.12,113.19,slight [drilling disturbance],2.0,volcaniclastic-gravel [BGS-S81],70.0,granule [T07],9.0,calcareous sand [Leg210],,coarse sand [T07],7.0,70.0,"part of pumiceous, volcaniclastic turbidite sequence, pumice rich part, pumice clast (up to 1.5cm)",5.0,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,rounded,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-14H-4-A,340,U1395,A,14,14-4,H,4,A,0.0,74.0,113.21,113.95,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],80.0,medium sand [T07],6.0,calcareous sand [Leg210],20.0,medium sand [T07],6.0,100.0,,10.0,100.0,granule [T07],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,rounded,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-14H-5-A,340,U1395,A,14,14-5,H,5,A,0.0,35.0,113.95,114.3,moderate [drilling disturbance],4.0,volcaniclastic-sand [BGS-S81],70.0,medium sand [T07],6.0,calcareous sand [Leg210],30.0,medium sand [T07],6.0,100.0,"a bit soupy pumiceous sediments, middle of a volcaniclastic turbidite unit, normal grading from the bottom of the section to the top.",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-14H-5-A,340,U1395,A,14,14-5,H,5,A,35.0,100.0,114.3,114.95,moderate [drilling disturbance],4.0,volcaniclastic-sand [BGS-S81],80.0,coarse sand [T07],7.0,calcareous sand [Leg210],20.0,coarse sand [T07],7.0,100.0,"a bit soupy pumiceous sediments, middle of a volcaniclastic turbidite unit, normal grading from the bottom of the section to the top.",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-14H-5-A,340,U1395,A,14,14-5,H,5,A,100.0,150.0,114.95,115.45,moderate [drilling disturbance],4.0,volcaniclastic-sand [BGS-S81],80.0,very coarse sand [T07],8.0,calcareous sand [Leg210],20.0,very coarse sand [T07],8.0,100.0,"a bit soupy pumiceous sediments, middle of a volcaniclastic turbidite unit, normal grading from the bottom of the section to the top. pumice clasts (up to 1.5cm size), feldspar, amphibole grains are present.",5.0,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,rounded,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-14H-6-A,340,U1395,A,14,14-6,H,6,A,0.0,45.0,115.45,115.9,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],100.0,medium sand [T07],6.0,,,,,100.0,"normally graded volcaniclastic turbidite,",5.0,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,angular,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-14H-6-A,340,U1395,A,14,14-6,H,6,A,45.0,91.0,115.9,116.36,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],100.0,coarse sand [T07],7.0,,,,,100.0,normally graded volcaniclastic turbidite,10.0,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,angular,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-14H-6-A,340,U1395,A,14,14-6,H,6,A,91.0,138.0,116.36,116.83,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],100.0,coarse sand [T07],7.0,,,,,100.0,normally graded volcaniclastic turbidite,25.0,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,angular,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-14H-CC-A,340,U1395,A,14,14-CC,H,CC,A,0.0,7.0,116.83,116.91,,,volcaniclastic-sand [BGS-S81],100.0,granule [T07],9.0,,,,,100.0,,95.0,60.0,granule [T07],0.0,,40.0,granule [T07],0.0,,0.0,,0.0,,0.0,,100.0,clast supported,rounded,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-14H-CC-A,340,U1395,A,14,14-CC,H,CC,A,7.0,9.0,116.83,116.92,,,,,,,,,,,,PAL SAMPLE,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1395A-15H-1-A,340,U1395,A,15,15-1,H,1,A,0.0,26.0,116.9,117.16,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],100.0,very coarse sand [T07],8.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-15H-1-A,340,U1395,A,15,15-1,H,1,A,26.0,47.0,117.16,117.37,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],100.0,very coarse sand [T07],8.0,,,,,100.0,,60.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,cobble [T07],100.0,3 large clasts of carbonate ooze.,angular,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-15H-1-A,340,U1395,A,15,15-1,H,1,A,47.0,125.0,117.37,118.15,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],100.0,very coarse sand [T07],8.0,,,,,100.0,,1.0,100.0,granule [T07],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,rounded,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-15H-1-A,340,U1395,A,15,15-1,H,1,A,125.0,150.0,118.15,118.4,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],100.0,medium sand [T07],6.0,,,,,100.0,,20.0,100.0,granule [T07],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,rounded,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-15H-2-A,340,U1395,A,15,15-2,H,2,A,0.0,72.0,118.4,119.12,moderate [drilling disturbance],4.0,volcaniclastic-gravel [BGS-S81],95.0,granule [T07],9.0,calcareous sand [Leg210],5.0,coarse sand [T07],7.0,100.0,"pumiceous massive unit, pumice clasts (up to 1 cm) and amphibole are present",2.0,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,angular,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-15H-2-A,340,U1395,A,15,15-2,H,2,A,72.0,107.0,119.12,119.47,moderate [drilling disturbance],4.0,volcaniclastic-sand [BGS-S81],95.0,coarse sand [T07],7.0,calcareous sand [Leg210],5.0,coarse sand [T07],7.0,100.0,"pumiceous massive unit, pumice clasts (up to 2 cm) and amphibole are present",8.0,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,rounded,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-15H-2-A,340,U1395,A,15,15-2,H,2,A,107.0,150.0,119.47,119.9,moderate [drilling disturbance],4.0,volcaniclastic-sand [BGS-S81],95.0,coarse sand [T07],7.0,calcareous sand [Leg210],5.0,coarse sand [T07],7.0,100.0,"pumiceous massive unit, pumice clasts (up to 1.5 cm) and amphibole are present",5.0,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,rounded,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-15H-3-A,340,U1395,A,15,15-3,H,3,A,0.0,20.0,119.9,120.1,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],100.0,coarse sand [T07],7.0,,,,,100.0,coarse grained volcaniclastic turbidite,7.0,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,angular,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-15H-3-A,340,U1395,A,15,15-3,H,3,A,20.0,38.0,120.1,120.28,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],100.0,coarse sand [T07],7.0,,,,,100.0,coarse grained volcaniclastic turbidite,10.0,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,angular,,,,,,,,,,,,very poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-15H-3-A,340,U1395,A,15,15-3,H,3,A,38.0,51.0,120.28,120.41,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],100.0,very coarse sand [T07],8.0,,,,,100.0,coarse grained volcaniclastic turbidite,25.0,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,angular,,,,,,,,,,,,very poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-15H-3-A,340,U1395,A,15,15-3,H,3,A,51.0,79.0,120.41,120.69,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],100.0,very coarse sand [T07],8.0,,,,,100.0,coarse grained volcaniclastic turbidite,5.0,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,angular,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-15H-CC-A,340,U1395,A,15,15-CC,H,CC,A,0.0,18.0,120.69,120.87,moderate [drilling disturbance],4.0,volcaniclastic-sand [BGS-S81],100.0,very coarse sand [T07],8.0,,,,,100.0,pumiceous volcaniclastic turbidite,3.0,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,angular,,,,,,,,,,,,very poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-17X-CC-A,340,U1395,A,17,17-CC,X,CC,A,0.0,44.0,126.0,126.44,severe [drilling disturbance],7.0,calcareous sand [Leg210],100.0,fine sand [T07],4.0,,,,,100.0,,1.0,0.0,,0.0,,100.0,cobble [T07],0.0,,0.0,,0.0,,0.0,,100.0,single large clast 40 mm,angular,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-17X-CC-A,340,U1395,A,17,17-CC,X,CC,A,44.0,50.0,126.44,126.5,,,,,,,,,,,,PAL SAMPLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1395A-18X-1-A,340,U1395,A,18,18-1,X,1,A,0.0,5.0,135.6,135.65,moderate to high [drilling disturbance],5.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,"pale grey, hemipelagic sediments",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-18X-1-A,340,U1395,A,18,18-1,X,1,A,5.0,25.0,135.6,135.85,moderate to high [drilling disturbance],5.0,carbonate ooze [Leg178],70.0,silt-fine mud [T07],2.0,volcaniclastic-sand [BGS-S81],30.0,fine sand [T07],4.0,100.0,"grey, hemipelagic sediments",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-18X-1-A,340,U1395,A,18,18-1,X,1,A,25.0,27.0,135.6,135.87,moderate to high [drilling disturbance],5.0,volcaniclastic-sand [BGS-S81],100.0,fine medium sand [T07],5.0,,,,,100.0,"dark grey, normal grading, volcaniclastic turbidite or ashfall",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-18X-1-A,340,U1395,A,18,18-1,X,1,A,27.0,150.0,135.6,137.1,high [drilling disturbance],6.0,carbonate ooze [Leg178],60.0,silt-fine mud [T07],2.0,calcareous sand [Leg210],40.0,fine sand [T07],4.0,100.0,"grey, hemipelagic sediments, diffuse alternation of silt and fine sand (2-3 cm thick, bedded)",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-18X-2-A,340,U1395,A,18,18-2,X,2,A,0.0,66.0,137.1,137.76,moderate [drilling disturbance],4.0,carbonate ooze [Leg178],60.0,silt-fine mud [T07],2.0,calcareous sand [Leg210],40.0,fine sand [T07],4.0,100.0,"compacted hemipelagic sediment, alternation of fine sand and silt layers ",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-18X-2-A,340,U1395,A,18,18-2,X,2,A,66.0,108.0,137.76,138.18,high [drilling disturbance],6.0,carbonate ooze [Leg178],100.0,very fine mud [T07],1.0,,,,,100.0,highly compacted purple to grey coloured clay with bioturbation,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-18X-2-A,340,U1395,A,18,18-2,X,2,A,108.0,150.0,138.18,138.6,moderate to high [drilling disturbance],5.0,calcareous sand [Leg210],60.0,medium sand [T07],6.0,carbonate ooze [Leg178],40.0,fine sand [T07],4.0,100.0,laminated grey hemipelagic sediment with shell fragments,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-18X-3-A,340,U1395,A,18,18-3,X,3,A,0.0,4.0,138.6,138.64,severe [drilling disturbance],7.0,calcareous sand [Leg210],100.0,fine sand [T07],4.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-18X-3-A,340,U1395,A,18,18-3,X,3,A,4.0,10.0,138.64,138.7,moderate [drilling disturbance],4.0,carbonate ooze [Leg178],100.0,fine mud [T07],3.0,,,,,100.0,"part of pumiceous, volcaniclastic turbidite sequence; 4 cm size pumice",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-18X-3-A,340,U1395,A,18,18-3,X,3,A,10.0,41.0,138.7,139.01,moderate [drilling disturbance],4.0,calcareous sand [Leg210],100.0,fine sand [T07],4.0,,,,,100.0,"slightly lithofoied, light tan colour, curved laminae of finer sand.",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-18X-3-A,340,U1395,A,18,18-3,X,3,A,41.0,47.0,139.01,139.07,high [drilling disturbance],6.0,calcareous sand [Leg210],100.0,fine sand [T07],4.0,,,,,100.0,"greyish green colour, sharp planar base contact.",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-18X-3-A,340,U1395,A,18,18-3,X,3,A,47.0,74.0,139.07,139.34,severe [drilling disturbance],7.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,"dark brown, partly laminated, sharp planar base contact",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-18X-3-A,340,U1395,A,18,18-3,X,3,A,74.0,74.5,139.34,139.345,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],100.0,fine sand [T07],4.0,,,,,100.0,"pink coloured, thinly bedded.",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,rich in feldspar crystals.,,,,,,,,,,,,
340-U1395A-18X-3-A,340,U1395,A,18,18-3,X,3,A,74.5,101.0,139.345,139.61,moderate [drilling disturbance],4.0,calcareous sand [Leg210],80.0,fine sand [T07],4.0,carbonate ooze [Leg178],20.0,fine mud [T07],3.0,100.0,interbedded thing mud layers with fine sandy layers,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-18X-4-A,340,U1395,A,18,18-4,X,4,A,0.0,13.0,139.61,139.74,moderate to high [drilling disturbance],5.0,carbonate ooze [Leg178],70.0,silt-fine mud [T07],2.0,calcareous sand [Leg210],30.0,fine sand [T07],4.0,100.0,"grey, laminated, hemipelagic fines",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-18X-4-A,340,U1395,A,18,18-4,X,4,A,13.0,56.0,139.74,140.17,high [drilling disturbance],6.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,"greenish grey, laminated, bioturbated, hemipelagic fines",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-18X-CC-A,340,U1395,A,18,18-CC,X,CC,A,0.0,5.0,140.17,140.22,,,,,,,,,,,,PAL sample,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1395A-18X-CC-A,340,U1395,A,18,18-CC,X,CC,A,5.0,16.0,140.22,140.33,high [drilling disturbance],6.0,mudstone [USGS],100.0,fine mud [T07],3.0,,,,,100.0,"grey, laminated, bioturbated, hemipelagic sediments",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
