taxon_group,genus species,pbdb_taxon_id,pbdb_taxon_name,pbdb_taxon_rank,kingdom_taxon_id,kingdom_taxon_name,phylum_taxon_id,phylum_taxon_name,class_taxon_id,class_taxon_name,order_taxon_id,order_taxon_name,family_taxon_id,family_taxon_name,genus_taxon_id,genus_taxon_name,species_taxon_id,species_taxon_name
benthic_forams,Trochammina macrescens,,,,,,,,,,,,,,,,,
benthic_forams,Trochammina ochracea,,,,,,,,,,,,,,,,,
benthic_forams,Trochammina squammata,,,,,,,,,,,,,,,,,
benthic_forams,Trochamminoides coronatus,,,,,,,,,,,,,,,,,
benthic_forams,Turrilina robertsi,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina abbreviata,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina ampullacea,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina asperula,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina baggi,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina basicordata,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina bortotara,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina breviata,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina ciperana,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina compressa,354885,Hopkinsina compressa,species,87643,Chromista,71228,Foraminifera,,,,,82201,Uvigerinidae,1641,Hopkinsina,354885,Hopkinsina compressa
benthic_forams,Uvigerina dirupta,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina excellence,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina gallowayi,354883,Uvigerina gallowayi,species,87643,Chromista,71228,Foraminifera,,,,,82201,Uvigerinidae,2758,Uvigerina,354883,Uvigerina gallowayi
benthic_forams,Uvigerina gemmaeformis,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina hollicki,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina hootsi,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina hornbrooki,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina inclis,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina interruptacostata,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina jacksonensis,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina longa,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina longistriata,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina mioindex,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina miozea,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina notohispida,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina peregrina,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina plejeba,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina pygmaea,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina rugosa,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina rustica,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina rutila,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina semitrigona,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina semivestita,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina sequendoensis,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina macrocarinata,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina spinicostata,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina striata,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina striatella,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina striatissima,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina subperegrina,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina tasmana,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina urnula,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina vaderescens,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina vadescens,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina vadresensis,,,,,,,,,,,,,,,,,
benthic_forams,Uvigerina wanzea,,,,,,,,,,,,,,,,,
benthic_forams,Vaginulina awamoana,,,,,,,,,,,,,,,,,
benthic_forams,Vaginulina longiforma,,,,,,,,,,,,,,,,,
benthic_forams,Vaginulina reophagia,,,,,,,,,,,,,,,,,
benthic_forams,Vaginulina vagina,,,,,,,,,,,,,,,,,
benthic_forams,Vaginulinopsis decorata,,,,,,,,,,,,,,,,,
benthic_forams,Vaginulinopsis mexicana,,,,,,,,,,,,,,,,,
benthic_forams,Vaginulinopsis nudicostata,,,,,,,,,,,,,,,,,
benthic_forams,Vaginulinopsis saundersi,,,,,,,,,,,,,,,,,
benthic_forams,Vaginulinopsis spinulosa,,,,,,,,,,,,,,,,,
benthic_forams,Valvulina angulosa,,,,,,,,,,,,,,,,,
benthic_forams,Valvulina chapmani,,,,,,,,,,,,,,,,,
benthic_forams,Valvulina hoeringensis,,,,,,,,,,,,,,,,,
benthic_forams,Valvulina humilis,,,,,,,,,,,,,,,,,
benthic_forams,Valvulina limbata,,,,,,,,,,,,,,,,,
benthic_forams,Valvulineria araucana,,,,,,,,,,,,,,,,,
benthic_forams,Valvulineria californica,,,,,,,,,,,,,,,,,
benthic_forams,Valvulineria haitiana,,,,,,,,,,,,,,,,,
benthic_forams,Valvulineria inflata,,,,,,,,,,,,,,,,,
benthic_forams,Valvulineria laevigata,,,,,,,,,,,,,,,,,
benthic_forams,Valvulineria malagaensis,,,,,,,,,,,,,,,,,
benthic_forams,Valvulineria scrobiculata,,,,,,,,,,,,,,,,,
benthic_forams,Valvulineria vilardeboana,,,,,,,,,,,,,,,,,
benthic_forams,Virgulina dibollensis,354874,Virgulina dibollensis,species,87643,Chromista,71228,Foraminifera,,,,,103766,Buliminidae,103765,Virgulina,354874,Virgulina dibollensis
benthic_forams,Virgulina exilis,,,,,,,,,,,,,,,,,
benthic_forams,Vulvulina carinata,,,,,,,,,,,,,,,,,
benthic_forams,Vulvulina jarvisi,,,,,,,,,,,,,,,,,
benthic_forams,Vulvulina mexicana,,,,,,,,,,,,,,,,,
diatoms,Abas wittii,,,,,,,,,,,,,,,,,
diatoms,Acanthodiscus antarcticus,,,,,,,,,,,,,,,,,
diatoms,Acanthodiscus convexus,,,,,,,,,,,,,,,,,
diatoms,Acanthodiscus ornatus,,,,,,,,,,,,,,,,,
diatoms,Acanthosphaeridium reticulatum,,,,,,,,,,,,,,,,,
diatoms,Achnanthes fimbriata,,,,,,,,,,,,,,,,,
diatoms,Achnanthes groenlandica,,,,,,,,,,,,,,,,,
diatoms,Actinocyclus bisenarius,,,,,,,,,,,,,,,,,
diatoms,Actinocyclus cubitus,,,,,,,,,,,,,,,,,
diatoms,Actinocyclus divisus,,,,,,,,,,,,,,,,,
diatoms,Actinocyclus ehrenbergii,453837,Actinocyclus ehrenbergii,species,,,432613,Ochrophyta,69587,Bacillariophyceae,,,71207,Hemidiscaceae,82146,Actinocyclus,453837,Actinocyclus ehrenbergii
diatoms,Actinocyclus "ehrenbergii",,,,,,,,,,,,,,,,,
diatoms,Actinocyclus ellipticus,387040,Actinocyclus ellipticus,species,,,432613,Ochrophyta,69587,Bacillariophyceae,,,71207,Hemidiscaceae,82146,Actinocyclus,387040,Actinocyclus ellipticus
diatoms,Actinocyclus lanceolatus,,,,,,,,,,,,,,,,,
diatoms,Actinocyclus neogradensis,,,,,,,,,,,,,,,,,
diatoms,Actinocyclus normannii,,,,,,,,,,,,,,,,,
diatoms,Actinocyclus octonarius,387042,Actinocyclus octonarius,species,,,432613,Ochrophyta,69587,Bacillariophyceae,,,71207,Hemidiscaceae,82146,Actinocyclus,387042,Actinocyclus octonarius
diatoms,Actinocyclus radionovae,,,,,,,,,,,,,,,,,
diatoms,Actinocyclus tsugaruensis,,,,,,,,,,,,,,,,,
diatoms,Actinoptychus bipunctatus,,,,,,,,,,,,,,,,,
diatoms,Actinoptychus heliopleta,,,,,,,,,,,,,,,,,
diatoms,Actinoptychus intermedius,,,,,,,,,,,,,,,,,
diatoms,Actinoptychus marylandicus,387048,Actinoptychus marylandicus,species,,,432613,Ochrophyta,69587,Bacillariophyceae,426780,Coscinodiscales,71209,Heliopeltaceae,71244,Actinoptychus,387048,Actinoptychus marylandicus
diatoms,Actinoptychus minutus,,,,,,,,,,,,,,,,,
diatoms,Actinoptychus packi,,,,,,,,,,,,,,,,,
diatoms,Actinoptychus reinholdii,,,,,,,,,,,,,,,,,
diatoms,Actinoptychus senarius,387049,Actinoptychus senarius,species,,,432613,Ochrophyta,69587,Bacillariophyceae,426780,Coscinodiscales,71209,Heliopeltaceae,71244,Actinoptychus,387049,Actinoptychus senarius
diatoms,Actinoptychus splendens,,,,,,,,,,,,,,,,,
diatoms,Actinoptychus stella,,,,,,,,,,,,,,,,,
diatoms,Actinoptychus thumii,,,,,,,,,,,,,,,,,
diatoms,Actinoptychus undulatus,,,,,,,,,,,,,,,,,
diatoms,Actinoptychus vulgaris,387051,Actinoptychus vulgaris,species,,,432613,Ochrophyta,69587,Bacillariophyceae,426780,Coscinodiscales,71209,Heliopeltaceae,71244,Actinoptychus,387051,Actinoptychus vulgaris
diatoms,Actinoptychus wittii,,,,,,,,,,,,,,,,,
diatoms,Amphiprora palludosa,,,,,,,,,,,,,,,,,
diatoms,Amphora angusta,,,,,,,,,,,,,,,,,
diatoms,Amphora coffeaeformis,,,,,,,,,,,,,,,,,
diatoms,Amphora costata,,,,,,,,,,,,,,,,,
diatoms,Amphora holsatica,,,,,,,,,,,,,,,,,
diatoms,Amphora minuta,,,,,,,,,,,,,,,,,
diatoms,Amphora ovalis,453918,Amphora ovalis,species,,,432613,Ochrophyta,69587,Bacillariophyceae,426798,Thalassiophysales,432978,Catenulaceae,387135,Amphora,453918,Amphora ovalis
diatoms,Amphora proteus,,,,,,,,,,,,,,,,,
diatoms,Amphora robusta,,,,,,,,,,,,,,,,,
diatoms,Anaulus acutus,,,,,,,,,,,,,,,,,
diatoms,Anaulus birostratus,,,,,,,,,,,,,,,,,
diatoms,Anaulus californicus,,,,,,,,,,,,,,,,,
diatoms,Anaulus incisus,,,,,,,,,,,,,,,,,
diatoms,Anaulus subantarcticus,,,,,,,,,,,,,,,,,
diatoms,Arachnoidiscus indicus,,,,,,,,,,,,,,,,,
diatoms,Arachnoidiscus schmidti,,,,,,,,,,,,,,,,,
diatoms,Archaeomonas dubia,,,,,,,,,,,,,,,,,
diatoms,Asterionella japonica,,,,,,,,,,,,,,,,,
diatoms,Asterolampra affinis,,,,,,,,,,,,,,,,,
diatoms,Asterolampra areolata,,,,,,,,,,,,,,,,,
diatoms,Asterolampra concinna,,,,,,,,,,,,,,,,,
diatoms,Asterolampra crenata,,,,,,,,,,,,,,,,,
diatoms,Asterolampra decora,,,,,,,,,,,,,,,,,
diatoms,Asterolampra distincta,,,,,,,,,,,,,,,,,
diatoms,Asterolampra gradiata,,,,,,,,,,,,,,,,,
diatoms,Asterolampra hyalinas,,,,,,,,,,,,,,,,,
diatoms,Asterolampra insignis,,,,,,,,,,,,,,,,,
diatoms,Asterolampra jeffreysiana,,,,,,,,,,,,,,,,,
diatoms,Asterolampra marginata,,,,,,,,,,,,,,,,,
diatoms,Asterolampra praeacutiloba,,,,,,,,,,,,,,,,,
diatoms,Asterolampra praemarylandica,,,,,,,,,,,,,,,,,
diatoms,Asterolampra punctifera,,,,,,,,,,,,,,,,,
diatoms,Asterolampra ralfsiana,,,,,,,,,,,,,,,,,
diatoms,Asterolampra schmidti,,,,,,,,,,,,,,,,,
diatoms,Asterolampra symmetricus,,,,,,,,,,,,,,,,,
diatoms,Asterolampra tela,,,,,,,,,,,,,,,,,
diatoms,Asterolampra transmarginata,,,,,,,,,,,,,,,,,
diatoms,Asterolampra uraster,,,,,,,,,,,,,,,,,
diatoms,Asterolampra vulgaris,,,,,,,,,,,,,,,,,
diatoms,Asteromphalus affinis,,,,,,,,,,,,,,,,,
diatoms,Asteromphalus arachne,,,,,,,,,,,,,,,,,
diatoms,Asteromphalus brookei,,,,,,,,,,,,,,,,,
diatoms,Asteromphalus darwinii,,,,,,,,,,,,,,,,,
diatoms,Asteromphalus decorus,,,,,,,,,,,,,,,,,
diatoms,Asteromphalus heptactis,,,,,,,,,,,,,,,,,
diatoms,Asteromphalus hiltonianus,,,,,,,,,,,,,,,,,
diatoms,Asteromphalus hungaricus,,,,,,,,,,,,,,,,,
diatoms,Asteromphalus hyalinus,,,,,,,,,,,,,,,,,
diatoms,Asteromphalus imbricatus,,,,,,,,,,,,,,,,,
diatoms,Asteromphalus marylandicus,,,,,,,,,,,,,,,,,
diatoms,Asteromphalus moronensis,,,,,,,,,,,,,,,,,
diatoms,Asteromphalus oligocenicus,,,,,,,,,,,,,,,,,
diatoms,Asteromphalus petersonii,,,,,,,,,,,,,,,,,
diatoms,Asteromphalus praemarylandicus,,,,,,,,,,,,,,,,,
diatoms,Asteromphalus wyvillii,,,,,,,,,,,,,,,,,
diatoms,Aulacodiscus brownii,,,,,,,,,,,,,,,,,
diatoms,Aulacodiscus hirtusi,,,,,,,,,,,,,,,,,
diatoms,Aulacoseira distans,,,,,,,,,,,,,,,,,
diatoms,Aulacoseira granulata,,,,,,,,,,,,,,,,,
diatoms,Aulacoseira islandica,,,,,,,,,,,,,,,,,
diatoms,Aulacoseira praegranulata,,,,,,,,,,,,,,,,,
diatoms,Bacillaria paradoxa,,,,,,,,,,,,,,,,,
diatoms,Bacteriastrum comosum,,,,,,,,,,,,,,,,,
diatoms,Bacteriastrum fragilis,,,,,,,,,,,,,,,,,
diatoms,Bacteriastrum varians,,,,,,,,,,,,,,,,,
diatoms,Bacterosira fragilis,,,,,,,,,,,,,,,,,
diatoms,Baxteria brunii,,,,,,,,,,,,,,,,,
diatoms,Baxteriopsis brunii,,,,,,,,,,,,,,,,,
diatoms,Benetorus fantasmus,,,,,,,,,,,,,,,,,
diatoms,Bergonia angelica,,,,,,,,,,,,,,,,,
diatoms,Biddulphia alternans,,,,,,,,,,,,,,,,,
diatoms,Biddulphia angulata,,,,,,,,,,,,,,,,,
diatoms,Biddulphia aurita,387069,Biddulphia aurita,species,,,432613,Ochrophyta,,,,,71212,Biddulphiaceae,71290,Biddulphia,387069,Biddulphia aurita
diatoms,Biddulphia calamus,,,,,,,,,,,,,,,,,
diatoms,Biddulphia cretacea,,,,,,,,,,,,,,,,,
diatoms,Biddulphia laevis,,,,,,,,,,,,,,,,,
diatoms,Biddulphia moholensis,,,,,,,,,,,,,,,,,
diatoms,Biddulphia pulchela,,,,,,,,,,,,,,,,,
diatoms,Biddulphia rhombus,,,,,,,,,,,,,,,,,
diatoms,Biddulphia sparsepunctata,,,,,,,,,,,,,,,,,
diatoms,Biddulphia tridens,,,,,,,,,,,,,,,,,
diatoms,Biddulphia tuomeyi,387074,Biddulphia tuomeyi,species,,,432613,Ochrophyta,,,,,71212,Biddulphiaceae,71290,Biddulphia,387074,Biddulphia tuomeyi
diatoms,Bogorovia paleacea,,,,,,,,,,,,,,,,,
diatoms,Bogorovia praepaleacea,,,,,,,,,,,,,,,,,
diatoms,Bogorovia tatsunokuchiensis,,,,,,,,,,,,,,,,,
diatoms,Brightwellia coronata,,,,,,,,,,,,,,,,,
diatoms,Brightwellia elaborata,,,,,,,,,,,,,,,,,
diatoms,Brightwellia hyperborea,,,,,,,,,,,,,,,,,
diatoms,Brightwellia imperfecta,,,,,,,,,,,,,,,,,
diatoms,Brightwellia pulchra,,,,,,,,,,,,,,,,,
diatoms,Brightwellia spiralis,,,,,,,,,,,,,,,,,
diatoms,Bruniopsis mirabilis,,,,,,,,,,,,,,,,,
diatoms,Campylodiscus clypeus,,,,,,,,,,,,,,,,,
diatoms,Campylodiscus daemilianus,,,,,,,,,,,,,,,,,
diatoms,Campylodiscus echeneis,,,,,,,,,,,,,,,,,
diatoms,Campyloneis grevillei,,,,,,,,,,,,,,,,,
diatoms,Cerataulina cretacea,,,,,,,,,,,,,,,,,
diatoms,Ceratoneis arcus,,,,,,,,,,,,,,,,,
diatoms,Cestodiscus convexus,,,,,,,,,,,,,,,,,
diatoms,Cestodiscus gemmifer,,,,,,,,,,,,,,,,,
diatoms,Cestodiscus kugleri,,,,,,,,,,,,,,,,,
diatoms,Cestodiscus muhinae,,,,,,,,,,,,,,,,,
diatoms,Cestodiscus parmulus,,,,,,,,,,,,,,,,,
diatoms,Cestodiscus pulchellus,,,,,,,,,,,,,,,,,
diatoms,Cestodiscus radionovae,,,,,,,,,,,,,,,,,
diatoms,Cestodiscus reticulatus,,,,,,,,,,,,,,,,,
diatoms,Cestodiscus robustus,,,,,,,,,,,,,,,,,
diatoms,Cestodiscus stokesianus,,,,,,,,,,,,,,,,,
diatoms,Chaetoceros cintus,,,,,,,,,,,,,,,,,
diatoms,Chaetoceros danicus,,,,,,,,,,,,,,,,,
diatoms,Chaetoceros debilis,,,,,,,,,,,,,,,,,
diatoms,Chaetoceros dicladia,,,,,,,,,,,,,,,,,
diatoms,Chaetoceros furcellatus,,,,,,,,,,,,,,,,,
diatoms,Chaetoceros gastridium,,,,,,,,,,,,,,,,,
diatoms,Chaetoceros lauderi,,,,,,,,,,,,,,,,,
diatoms,Chaetoceros subsecundus,,,,,,,,,,,,,,,,,
diatoms,Chasea bicornis,,,,,,,,,,,,,,,,,
diatoms,Chasea magna,,,,,,,,,,,,,,,,,
diatoms,Chasea ornata,,,,,,,,,,,,,,,,,
diatoms,Cladogramma californicum,,,,,,,,,,,,,,,,,
diatoms,Cladogramma conicum,,,,,,,,,,,,,,,,,
diatoms,Cladogramma dubium,,,,,,,,,,,,,,,,,
diatoms,Cladogramma jordani,,,,,,,,,,,,,,,,,
diatoms,Cladogramma simplex,,,,,,,,,,,,,,,,,
diatoms,Clavicula polymorpha,,,,,,,,,,,,,,,,,
diatoms,Cocconeis antiqua,,,,,,,,,,,,,,,,,
diatoms,Cocconeis decipiens,,,,,,,,,,,,,,,,,
diatoms,Cocconeis diminuta,,,,,,,,,,,,,,,,,
diatoms,Cocconeis dirupta,,,,,,,,,,,,,,,,,
diatoms,Cocconeis disculoides,,,,,,,,,,,,,,,,,
diatoms,Cocconeis distans,,,,,,,,,,,,,,,,,
diatoms,Cocconeis maxima,,,,,,,,,,,,,,,,,
diatoms,Cocconeis notata,,,,,,,,,,,,,,,,,
diatoms,Cocconeis pediculus,,,,,,,,,,,,,,,,,
diatoms,Cocconeis pellucida,,,,,,,,,,,,,,,,,
diatoms,Cocconeis pinnata,,,,,,,,,,,,,,,,,
diatoms,Cocconeis placentula,,,,,,,,,,,,,,,,,
diatoms,Cocconeis pseudomarginata,,,,,,,,,,,,,,,,,
diatoms,Cocconeis quarnerensis,,,,,,,,,,,,,,,,,
diatoms,Cocconeis scuttellum,,,,,,,,,,,,,,,,,
diatoms,Cocconeis vitrea,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus acculus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus aeginensis,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus africanus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus anguste-lineatus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus antiquum,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus apiculatus,387025,Coscinodiscus apiculatus,species,,,432613,Ochrophyta,69587,Bacillariophyceae,426780,Coscinodiscales,71206,Coscinodiscaceae,71292,Coscinodiscus,387025,Coscinodiscus apiculatus
diatoms,Coscinodiscus asteromphalus,454441,Coscinodiscus asteromphalus,species,,,432613,Ochrophyta,69587,Bacillariophyceae,426780,Coscinodiscales,71206,Coscinodiscaceae,71292,Coscinodiscus,454441,Coscinodiscus asteromphalus
diatoms,Coscinodiscus atlanticus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus bathyomphalus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus blysmos,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus bullatus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus bulliens,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus centralis,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus circumspectus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus crenulatus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus curvatulus,387026,Coscinodiscus curvatulus,species,,,432613,Ochrophyta,69587,Bacillariophyceae,426780,Coscinodiscales,71206,Coscinodiscaceae,71292,Coscinodiscus,387026,Coscinodiscus curvatulus
diatoms,Coscinodiscus deformans,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus demergitus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus descrescens,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus divisus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus elegans,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus elegantulus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus elliptipora,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus elongatus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus endoi,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus excavatus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus excentricus,454443,Coscinodiscus excentricus,species,,,432613,Ochrophyta,69587,Bacillariophyceae,426780,Coscinodiscales,71206,Coscinodiscaceae,71292,Coscinodiscus,454443,Coscinodiscus excentricus
diatoms,Coscinodiscus extravagans,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus flexuosus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus furcatus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus gigas,454444,Coscinodiscus gigas,species,,,432613,Ochrophyta,69587,Bacillariophyceae,426780,Coscinodiscales,71206,Coscinodiscaceae,71292,Coscinodiscus,454444,Coscinodiscus gigas
diatoms,Coscinodiscus globosus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus grossheimii,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus hustedtii,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus ildicoi,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus insignis,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus intersectus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus kolbei,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus kuetzingii,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus lacustris,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus lentiginosus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus lewisianus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus lineatus,454445,Coscinodiscus lineatus,species,,,432613,Ochrophyta,69587,Bacillariophyceae,426780,Coscinodiscales,71206,Coscinodiscaceae,71292,Coscinodiscus,454445,Coscinodiscus lineatus
diatoms,Coscinodiscus marginatus,387028,Coscinodiscus marginatus,species,,,432613,Ochrophyta,69587,Bacillariophyceae,426780,Coscinodiscales,71206,Coscinodiscaceae,71292,Coscinodiscus,387028,Coscinodiscus marginatus
diatoms,Coscinodiscus marine,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus miocenicus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus moelleri,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus monicae,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus morenoensis,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus muhina,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus nitidus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus nodulifer,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus normannii,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus oblongatus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus oblongus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus obovatus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus occulus-iridis,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus oligocenicus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus paleaceus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus payeri,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus perforatus,387030,Coscinodiscus perforatus,species,,,432613,Ochrophyta,69587,Bacillariophyceae,426780,Coscinodiscales,71206,Coscinodiscaceae,71292,Coscinodiscus,387030,Coscinodiscus perforatus
diatoms,Coscinodiscus plicatoides,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus plicatus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus praelineatus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus praenitidus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus praenodifer,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus praepaleaceus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus praeyabei,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus pseudoincertus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus pustulatus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus radiatus,387034,Coscinodiscus radiatus,species,,,432613,Ochrophyta,69587,Bacillariophyceae,426780,Coscinodiscales,71206,Coscinodiscaceae,71292,Coscinodiscus,387034,Coscinodiscus radiatus
diatoms,Coscinodiscus "radiatus",,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus reniformis,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus rhombicus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus robustus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus rothii,387036,Coscinodiscus rothii,species,,,432613,Ochrophyta,69587,Bacillariophyceae,426780,Coscinodiscales,71206,Coscinodiscaceae,71292,Coscinodiscus,387036,Coscinodiscus rothii
diatoms,Coscinodiscus ruboides,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus salisburyanus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus sellatus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus senarius,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus spiralis,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus stellaris,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus stockesianus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus superbus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus symbolophorus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus tabularis,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus temperei,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus tuberculatus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus vetustissimus,387038,Coscinodiscus vetustissimus,species,,,432613,Ochrophyta,69587,Bacillariophyceae,426780,Coscinodiscales,71206,Coscinodiscaceae,71292,Coscinodiscus,387038,Coscinodiscus vetustissimus
diatoms,Coscinodiscus vigilans,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus vulinificus,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus waikii,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus wailesii,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus yabei,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus "symbolophorus",,,,,,,,,,,,,,,,,
diatoms,Cosmiodiscus insignis,,,,,,,,,,,,,,,,,
diatoms,Cosmiodiscus intersectus,,,,,,,,,,,,,,,,,
diatoms,Cosmiodiscus lentiginosus,,,,,,,,,,,,,,,,,
diatoms,Cosmiodiscus uniformis,,,,,,,,,,,,,,,,,
diatoms,Craspedodiscus barronii,,,,,,,,,,,,,,,,,
diatoms,Craspedodiscus ellipticus,,,,,,,,,,,,,,,,,
diatoms,Craspedodiscus moelleri,,,,,,,,,,,,,,,,,
